time,sun,temperature,chill,humidity,wind direction,wind speed,visibility,air pressure
2017-02-10T07:00:00Z,0.0,-1.4,-6.7,80.0,ONO,5.0,7070.0,1022.9
2017-02-10T07:10:00Z,0.0,-1.4,-6.0,81.0,ONO,4.0,7180.0,1022.9
2017-02-10T07:20:00Z,0.0,-1.4,-6.0,81.0,ONO,4.0,7250.0,1022.8
2017-02-10T07:30:00Z,0.0,-1.3,-6.6,80.0,ONO,5.0,7330.0,1022.9
2017-02-10T07:40:00Z,0.0,-1.3,-5.9,80.0,ONO,4.0,7250.0,1022.9
2017-02-10T07:50:00Z,0.0,-1.3,-5.9,81.0,NO,4.0,7300.0,1022.9
2017-02-10T08:00:00Z,0.0,-1.3,-5.9,80.0,ONO,4.0,7250.0,1022.8
2017-02-10T08:10:00Z,0.0,-1.2,-6.4,79.0,ONO,5.0,7280.0,1022.8
2017-02-10T08:20:00Z,0.0,-1.2,-6.4,80.0,ONO,5.0,7350.0,1022.8
2017-02-10T08:30:00Z,0.0,-1.2,-6.4,79.0,ONO,5.0,7220.0,1022.8
2017-02-10T08:40:00Z,0.0,-1.1,-6.3,80.0,ONO,5.0,7360.0,1022.8
2017-02-10T08:50:00Z,0.0,-1.1,-6.3,79.0,ONO,5.0,7160.0,1022.7
2017-02-10T09:00:00Z,0.0,-1.1,-5.7,80.0,ONO,4.0,7150.0,1022.8
2017-02-10T09:10:00Z,0.0,-1.1,-6.3,80.0,ONO,5.0,7030.0,1022.7
2017-02-10T09:20:00Z,0.0,-1.1,-6.3,81.0,ONO,5.0,7090.0,1022.7
2017-02-10T09:30:00Z,0.0,-1.0,-5.5,81.0,ONO,4.0,6920.0,1022.6
2017-02-10T09:40:00Z,0.0,-1.0,-6.2,81.0,ONO,5.0,6970.0,1022.6
2017-02-10T09:50:00Z,0.0,-1.0,-6.2,81.0,ONO,5.0,6680.0,1022.6
2017-02-10T10:00:00Z,0.0,-1.0,-6.2,82.0,ONO,5.0,6290.0,1022.6
2017-02-10T10:10:00Z,0.0,-1.0,-6.2,82.0,ONO,5.0,6260.0,1022.6
2017-02-10T10:20:00Z,0.0,-0.9,-5.4,82.0,ONO,4.0,6420.0,1022.7
2017-02-10T10:30:00Z,0.0,-1.0,-6.2,84.0,NO,5.0,6490.0,1022.7
2017-02-10T10:40:00Z,0.0,-0.9,-5.4,86.0,NO,4.0,6030.0,1022.8
2017-02-10T10:50:00Z,0.0,-0.7,-5.2,86.0,ONO,4.0,5160.0,1022.7
2017-02-10T11:00:00Z,0.0,-0.7,-5.8,85.0,ONO,5.0,4860.0,1022.6
2017-02-10T11:10:00Z,0.0,-0.6,-5.7,84.0,ONO,5.0,5420.0,1022.5
2017-02-10T11:20:00Z,0.0,-0.5,-5.6,85.0,NO,5.0,5270.0,1022.3
2017-02-10T11:30:00Z,0.0,-0.4,-5.4,85.0,ONO,5.0,5000.0,1022.4
2017-02-10T11:40:00Z,0.0,-0.4,-4.8,83.0,ONO,4.0,5260.0,1022.3
2017-02-10T11:50:00Z,0.0,-0.3,-4.7,83.0,ONO,4.0,5270.0,1022.3
2017-02-10T12:00:00Z,0.0,-0.4,-4.8,84.0,NO,4.0,5300.0,1022.2
2017-02-10T12:10:00Z,0.0,-0.4,-4.8,83.0,ONO,4.0,5360.0,1022.1
2017-02-10T12:20:00Z,0.0,-0.4,-5.4,82.0,NO,5.0,5480.0,1022.1
2017-02-10T12:30:00Z,0.0,-0.4,-4.8,82.0,ONO,4.0,5600.0,1022.1
2017-02-10T12:40:00Z,0.0,-0.5,-4.9,82.0,ONO,4.0,5460.0,1022.0
2017-02-10T12:50:00Z,0.0,-0.3,-4.7,83.0,NO,4.0,5420.0,1022.0
2017-02-10T13:00:00Z,0.0,-0.5,-4.9,82.0,ONO,4.0,5600.0,1022.0
2017-02-10T13:10:00Z,0.0,-0.5,-4.9,82.0,ONO,4.0,5770.0,1022.0
2017-02-10T13:20:00Z,0.0,-0.5,-4.9,82.0,ONO,4.0,5760.0,1022.0
2017-02-10T13:30:00Z,0.0,-0.5,-4.1,81.0,ONO,3.0,5710.0,1021.9
2017-02-10T13:40:00Z,0.0,-0.3,-4.7,82.0,NO,4.0,5750.0,1021.8
2017-02-10T13:50:00Z,0.0,-0.4,-4.8,81.0,ONO,4.0,5790.0,1021.8
2017-02-10T14:00:00Z,0.0,-0.4,-4.8,82.0,ONO,4.0,5750.0,1021.7
2017-02-10T14:10:00Z,0.0,-0.4,-4.8,82.0,NO,4.0,5650.0,1021.6
2017-02-10T14:20:00Z,0.0,-0.4,-4.8,82.0,ONO,4.0,5550.0,1021.7
2017-02-10T14:30:00Z,0.0,-0.4,-4.0,82.0,NO,3.0,5580.0,1021.6
2017-02-10T14:40:00Z,0.0,-0.3,-3.9,82.0,NO,3.0,5550.0,1021.6
2017-02-10T14:50:00Z,0.0,-0.3,-3.9,83.0,NO,3.0,5410.0,1021.6
2017-02-10T15:00:00Z,0.0,-0.3,-4.7,83.0,NO,4.0,5580.0,1021.5
2017-02-10T15:10:00Z,0.0,-0.3,-4.7,82.0,NO,4.0,5300.0,1021.5
2017-02-10T15:20:00Z,0.0,-0.4,-4.8,82.0,NO,4.0,5310.0,1021.3
2017-02-10T15:30:00Z,0.0,-0.3,-4.7,83.0,NO,4.0,5270.0,1021.3
2017-02-10T15:40:00Z,0.0,-0.3,-4.7,83.0,NO,4.0,5260.0,1021.3
2017-02-10T15:50:00Z,0.0,-0.3,-4.7,83.0,NO,4.0,5230.0,1021.3
2017-02-10T16:00:00Z,0.0,-0.2,-3.8,82.0,ONO,3.0,5290.0,1021.4
2017-02-10T16:10:00Z,0.0,-0.2,-3.8,83.0,ONO,3.0,5180.0,1021.4
2017-02-10T16:20:00Z,0.0,-0.2,-3.8,83.0,ONO,3.0,5040.0,1021.5
2017-02-10T16:30:00Z,0.0,-0.2,-3.8,83.0,ONO,3.0,4880.0,1021.5
2017-02-10T16:40:00Z,0.0,-0.2,-3.8,84.0,NO,3.0,5110.0,1021.4
2017-02-10T16:50:00Z,0.0,-0.2,-3.8,83.0,NO,3.0,4440.0,1021.4
2017-02-10T17:00:00Z,0.0,-0.4,-4.0,86.0,ONO,3.0,3360.0,1021.4
2017-02-10T17:10:00Z,0.0,-0.4,-4.0,88.0,ONO,3.0,2980.0,1021.4
2017-02-10T17:20:00Z,0.0,-0.5,-4.1,90.0,NO,3.0,2630.0,1021.3
2017-02-10T17:30:00Z,0.0,-0.6,-4.2,91.0,NO,3.0,2660.0,1021.3
2017-02-10T17:40:00Z,0.0,-0.6,-4.2,91.0,NO,3.0,3020.0,1021.3
2017-02-10T17:50:00Z,0.0,-0.6,-4.2,90.0,NO,3.0,3430.0,1021.3
2017-02-10T18:00:00Z,0.0,-0.5,-4.1,90.0,NO,3.0,3470.0,1021.4
2017-02-10T18:10:00Z,0.0,-0.5,-4.1,90.0,NO,3.0,3460.0,1021.5
2017-02-10T18:20:00Z,0.0,-0.4,-4.0,88.0,ONO,3.0,3670.0,1021.5
2017-02-10T18:30:00Z,0.0,-0.4,-4.0,89.0,ONO,3.0,3750.0,1021.5
2017-02-10T18:40:00Z,0.0,-0.4,-4.0,88.0,ONO,3.0,3790.0,1021.4
2017-02-10T18:50:00Z,0.0,-0.4,-4.0,88.0,NO,3.0,3890.0,1021.4
2017-02-10T19:00:00Z,0.0,-0.4,-4.0,88.0,NO,3.0,3800.0,1021.5
2017-02-10T19:10:00Z,0.0,-0.4,-4.0,87.0,ONO,3.0,3820.0,1021.5
2017-02-10T19:20:00Z,0.0,-0.4,-4.0,87.0,ONO,3.0,3930.0,1021.4
2017-02-10T19:30:00Z,0.0,-0.4,-4.0,88.0,NO,3.0,3990.0,1021.5
2017-02-10T19:40:00Z,0.0,-0.3,-3.9,86.0,ONO,3.0,3970.0,1021.4
2017-02-10T19:50:00Z,0.0,-0.3,-3.9,86.0,ONO,3.0,4240.0,1021.4
2017-02-10T20:00:00Z,0.0,-0.3,-3.9,85.0,ONO,3.0,4250.0,1021.4
2017-02-10T20:10:00Z,0.0,-0.3,-3.9,84.0,ONO,3.0,4360.0,1021.4
2017-02-10T20:20:00Z,0.0,-0.3,-3.9,84.0,ONO,3.0,4440.0,1021.3
2017-02-10T20:30:00Z,0.0,-0.2,-3.8,84.0,ONO,3.0,4460.0,1021.4
2017-02-10T20:40:00Z,0.0,-0.3,-3.9,85.0,ONO,3.0,4500.0,1021.3
2017-02-10T20:50:00Z,0.0,-0.2,-3.8,84.0,ONO,3.0,4510.0,1021.3
2017-02-10T21:00:00Z,0.0,-0.2,-3.8,83.0,ONO,3.0,4370.0,1021.3
2017-02-10T21:10:00Z,0.0,-0.2,-3.8,83.0,ONO,3.0,4400.0,1021.3
2017-02-10T21:20:00Z,0.0,-0.2,-3.8,84.0,ONO,3.0,4320.0,1021.3
2017-02-10T21:30:00Z,0.0,-0.2,-4.5,83.0,ONO,4.0,4440.0,1021.2
2017-02-10T21:40:00Z,0.0,-0.2,-4.5,83.0,ONO,4.0,4400.0,1021.1
2017-02-10T21:50:00Z,0.0,-0.2,-4.5,83.0,ONO,4.0,4370.0,1021.2
2017-02-10T22:00:00Z,0.0,-0.1,-4.4,83.0,ONO,4.0,4480.0,1021.2
2017-02-10T22:10:00Z,0.0,-0.1,-3.6,83.0,ONO,3.0,4390.0,1021.1
2017-02-10T22:20:00Z,0.0,-0.1,-3.6,83.0,ONO,3.0,4370.0,1021.1
2017-02-10T22:30:00Z,0.0,-0.2,-3.8,83.0,ONO,3.0,4370.0,1021.0
2017-02-10T22:40:00Z,0.0,-0.1,-3.6,83.0,ONO,3.0,4360.0,1021.1
2017-02-10T22:50:00Z,0.0,-0.1,-3.6,83.0,ONO,3.0,4420.0,1021.1
2017-02-10T23:00:00Z,0.0,-0.1,-3.6,84.0,ONO,3.0,4300.0,1021.1
2017-02-10T23:10:00Z,0.0,-0.1,-3.6,82.0,ONO,3.0,4400.0,1021.2
2017-02-10T23:20:00Z,0.0,-0.1,-3.6,82.0,ONO,3.0,4330.0,1021.3
2017-02-10T23:30:00Z,0.0,0.0,-3.5,82.0,ONO,3.0,4280.0,1021.3
2017-02-10T23:40:00Z,0.0,-0.1,-3.6,83.0,ONO,3.0,4250.0,1021.3
2017-02-10T23:50:00Z,0.0,-0.1,-3.6,83.0,ONO,3.0,4230.0,1021.4
2017-02-11T00:00:00Z,0.0,0.0,-3.5,82.0,ONO,3.0,4290.0,1021.4
2017-02-11T00:10:00Z,0.0,-0.1,-2.6,83.0,ONO,2.0,4280.0,1021.4
2017-02-11T00:20:00Z,0.0,-0.1,-3.6,83.0,NO,3.0,4330.0,1021.4
2017-02-11T00:30:00Z,0.0,-0.2,-3.8,84.0,NO,3.0,4280.0,1021.3
2017-02-11T00:40:00Z,0.0,-0.2,-3.8,83.0,NO,3.0,4180.0,1021.3
2017-02-11T00:50:00Z,0.0,-0.2,-3.8,84.0,NO,3.0,4190.0,1021.3
2017-02-11T01:00:00Z,0.0,-0.3,-3.9,85.0,NO,3.0,4170.0,1021.2
2017-02-11T01:10:00Z,0.0,-0.3,-3.9,84.0,NO,3.0,4050.0,1021.1
2017-02-11T01:20:00Z,0.0,-0.5,-4.1,84.0,NO,3.0,4090.0,1021.1
2017-02-11T01:30:00Z,0.0,-0.6,-4.2,85.0,NO,3.0,4020.0,1021.1
2017-02-11T01:40:00Z,0.0,-0.8,-4.5,86.0,NO,3.0,3900.0,1021.1
2017-02-11T01:50:00Z,0.0,-0.8,-4.5,86.0,NO,3.0,3920.0,1021.0
2017-02-11T02:00:00Z,0.0,-1.0,-4.7,87.0,NO,3.0,3450.0,1021.0
2017-02-11T02:10:00Z,0.0,-1.2,-5.0,88.0,NO,3.0,3190.0,1021.0
2017-02-11T02:20:00Z,0.0,-1.0,-4.7,88.0,NO,3.0,3180.0,1020.9
2017-02-11T02:30:00Z,0.0,-1.1,-4.8,88.0,NO,3.0,3110.0,1020.9
2017-02-11T02:40:00Z,0.0,-1.2,-5.0,88.0,NO,3.0,3090.0,1020.8
2017-02-11T02:50:00Z,0.0,-1.3,-5.9,88.0,NO,4.0,3090.0,1020.7
2017-02-11T03:00:00Z,0.0,-1.0,-4.7,87.0,NO,3.0,3230.0,1020.8
2017-02-11T03:10:00Z,0.0,-1.0,-4.7,88.0,NO,3.0,3450.0,1020.8
2017-02-11T03:20:00Z,0.0,-0.9,-4.6,87.0,NO,3.0,3350.0,1020.7
2017-02-11T03:30:00Z,1.0,-0.7,-4.4,87.0,NO,3.0,3490.0,1020.7
2017-02-11T03:40:00Z,1.0,-0.6,-4.2,86.0,NO,3.0,3570.0,1020.7
2017-02-11T03:50:00Z,0.0,-0.6,-4.2,86.0,NO,3.0,3510.0,1020.7
2017-02-11T04:00:00Z,1.0,-0.6,-5.0,86.0,NO,4.0,3480.0,1020.6
2017-02-11T04:10:00Z,1.0,-0.7,-5.2,87.0,NO,4.0,3470.0,1020.6
2017-02-11T04:20:00Z,2.0,-0.7,-5.2,86.0,NO,4.0,3500.0,1020.6
2017-02-11T04:30:00Z,2.0,-0.6,-4.2,86.0,NO,3.0,3560.0,1020.7
2017-02-11T04:40:00Z,1.0,-0.5,-4.9,86.0,NO,4.0,3560.0,1020.7
2017-02-11T04:50:00Z,0.0,-0.4,-4.8,86.0,NO,4.0,3540.0,1020.6
2017-02-11T05:00:00Z,0.0,-0.4,-4.8,86.0,NO,4.0,3550.0,1020.5
2017-02-11T05:10:00Z,0.0,-0.3,-4.7,86.0,NO,4.0,3550.0,1020.6
2017-02-11T05:20:00Z,0.0,-0.3,-4.7,86.0,ONO,4.0,3460.0,1020.6
2017-02-11T05:30:00Z,0.0,-0.4,-4.8,87.0,NO,4.0,3080.0,1020.6
2017-02-11T05:40:00Z,0.0,-0.4,-4.0,89.0,NO,3.0,2790.0,1020.6
2017-02-11T05:50:00Z,0.0,-0.6,-4.2,92.0,NO,3.0,1930.0,1020.6
2017-02-11T06:00:00Z,0.0,-0.7,-4.4,95.0,ONO,3.0,1200.0,1020.6
2017-02-11T06:10:00Z,0.0,-0.8,-4.5,96.0,ONO,3.0,1070.0,1020.6
2017-02-11T06:20:00Z,0.0,-0.8,-4.5,97.0,NO,3.0,1310.0,1020.7
2017-02-11T06:30:00Z,0.0,-0.8,-4.5,98.0,NO,3.0,1300.0,1020.7
2017-02-11T06:40:00Z,0.0,-0.8,-4.5,99.0,NO,3.0,1010.0,1020.8
2017-02-11T06:50:00Z,0.0,-0.8,-4.5,99.0,NO,3.0,1030.0,1020.8
2017-02-11T07:00:00Z,0.0,-0.8,-4.5,99.0,NO,3.0,1220.0,1020.9
2017-02-11T07:10:00Z,0.0,-0.8,-4.5,99.0,NO,3.0,1170.0,1020.9
2017-02-11T07:20:00Z,0.0,-0.8,-4.5,99.0,NO,3.0,1160.0,1020.9
2017-02-11T07:30:00Z,0.0,-0.8,-4.5,98.0,NO,3.0,1380.0,1020.9
2017-02-11T07:40:00Z,0.0,-0.8,-5.3,98.0,NO,4.0,1610.0,1020.9
2017-02-11T07:50:00Z,0.0,-0.7,-4.4,98.0,NO,3.0,1660.0,1021.0
2017-02-11T08:00:00Z,0.0,-0.6,-5.0,98.0,NO,4.0,1620.0,1021.0
2017-02-11T08:10:00Z,0.0,-0.6,-5.0,97.0,NO,4.0,1710.0,1021.0
2017-02-11T08:20:00Z,0.0,-0.5,-4.9,97.0,NO,4.0,1820.0,1021.0
2017-02-11T08:30:00Z,0.0,-0.5,-4.1,97.0,NO,3.0,1790.0,1020.9
2017-02-11T08:40:00Z,0.0,-0.5,-4.9,96.0,NO,4.0,1870.0,1020.9
2017-02-11T08:50:00Z,0.0,-0.4,-4.0,97.0,NO,3.0,1990.0,1020.9
2017-02-11T09:00:00Z,0.0,-0.4,-4.0,96.0,NO,3.0,1970.0,1020.8
2017-02-11T09:10:00Z,0.0,-0.3,-3.9,96.0,NO,3.0,1990.0,1020.8
2017-02-11T09:20:00Z,0.0,-0.2,-3.8,95.0,NO,3.0,2070.0,1020.8
2017-02-11T09:30:00Z,0.0,-0.1,-3.6,95.0,NO,3.0,2110.0,1020.7
2017-02-11T09:40:00Z,0.0,0.0,-4.3,94.0,NO,4.0,2090.0,1020.7
2017-02-11T09:50:00Z,0.0,0.0,-4.3,94.0,NO,4.0,2110.0,1020.7
2017-02-11T10:00:00Z,0.0,0.0,-4.3,94.0,NO,4.0,2100.0,1020.7
2017-02-11T10:10:00Z,0.0,0.0,-4.3,95.0,NO,4.0,2000.0,1020.6
2017-02-11T10:20:00Z,0.0,0.1,-3.4,95.0,NO,3.0,1960.0,1020.7
2017-02-11T10:30:00Z,0.0,0.2,-3.3,95.0,NO,3.0,1990.0,1020.7
2017-02-11T10:40:00Z,0.0,0.2,-3.3,94.0,NO,3.0,1970.0,1020.6
2017-02-11T10:50:00Z,0.0,0.2,-3.3,94.0,NO,3.0,1930.0,1020.6
2017-02-11T11:00:00Z,0.0,0.2,-4.1,95.0,NO,4.0,1960.0,1020.6
2017-02-11T11:10:00Z,0.0,0.2,-4.1,94.0,NO,4.0,1860.0,1020.6
2017-02-11T11:20:00Z,0.0,0.3,-3.9,94.0,NO,4.0,1930.0,1020.6
2017-02-11T11:30:00Z,0.0,0.3,-3.9,94.0,NO,4.0,1900.0,1020.6
2017-02-11T11:40:00Z,0.0,0.3,-3.9,94.0,NO,4.0,1850.0,1020.5
2017-02-11T11:50:00Z,0.0,0.4,-3.8,94.0,NO,4.0,1980.0,1020.4
2017-02-11T12:00:00Z,0.0,0.5,-3.7,94.0,NO,4.0,1970.0,1020.2
2017-02-11T12:10:00Z,0.0,0.5,-2.9,94.0,NO,3.0,1990.0,1020.2
2017-02-11T12:20:00Z,0.0,0.6,-3.6,93.0,ONO,4.0,2030.0,1020.4
2017-02-11T12:30:00Z,0.0,0.6,-2.8,93.0,ONO,3.0,2050.0,1020.3
2017-02-11T12:40:00Z,0.0,0.6,-2.8,93.0,NO,3.0,2090.0,1020.2
2017-02-11T12:50:00Z,0.0,0.7,-2.7,93.0,NO,3.0,1980.0,1020.1
2017-02-11T13:00:00Z,0.0,0.8,-2.6,93.0,NO,3.0,2020.0,1020.0
2017-02-11T13:10:00Z,0.0,0.8,-2.6,93.0,NO,3.0,1990.0,1020.0
2017-02-11T13:20:00Z,0.0,0.8,-3.3,92.0,NO,4.0,2080.0,1020.0
2017-02-11T13:30:00Z,0.0,0.9,-3.2,92.0,NO,4.0,2140.0,1020.0
2017-02-11T13:40:00Z,0.0,0.9,-2.4,92.0,ONO,3.0,2180.0,1020.0
2017-02-11T13:50:00Z,0.0,1.0,-2.3,92.0,ONO,3.0,2160.0,1020.0
2017-02-11T14:00:00Z,0.0,1.0,-2.3,92.0,ONO,3.0,2160.0,1019.9
2017-02-11T14:10:00Z,0.0,1.0,-2.3,92.0,ONO,3.0,2220.0,1019.9
2017-02-11T14:20:00Z,0.0,1.2,-2.1,92.0,NO,3.0,2230.0,1019.7
2017-02-11T14:30:00Z,0.0,1.3,-2.7,92.0,ONO,4.0,2280.0,1019.8
2017-02-11T14:40:00Z,0.0,1.3,-2.7,91.0,ONO,4.0,2260.0,1019.8
2017-02-11T14:50:00Z,0.0,1.4,-2.6,92.0,ONO,4.0,2260.0,1019.6
2017-02-11T15:00:00Z,0.0,1.5,-2.5,91.0,NO,4.0,2380.0,1019.6
2017-02-11T15:10:00Z,0.0,1.5,-2.5,91.0,ONO,4.0,2470.0,1019.6
2017-02-11T15:20:00Z,0.0,1.4,-2.6,91.0,ONO,4.0,2470.0,1019.5
2017-02-11T15:30:00Z,0.0,1.5,-2.5,91.0,NO,4.0,2410.0,1019.6
2017-02-11T15:40:00Z,0.0,1.5,-2.5,92.0,ONO,4.0,2410.0,1019.6
2017-02-11T15:50:00Z,0.0,1.5,-2.5,92.0,ONO,4.0,2530.0,1019.7
2017-02-11T16:00:00Z,0.0,1.5,-2.5,92.0,ONO,4.0,2440.0,1019.6
2017-02-11T16:10:00Z,0.0,1.5,-1.7,92.0,ONO,3.0,2560.0,1019.7
2017-02-11T16:20:00Z,0.0,1.5,-1.7,92.0,ONO,3.0,2510.0,1019.8
2017-02-11T16:30:00Z,0.0,1.5,-1.7,92.0,ONO,3.0,2510.0,1020.0
2017-02-11T16:40:00Z,0.0,1.5,-1.7,92.0,ONO,3.0,2330.0,1020.0
2017-02-11T16:50:00Z,0.0,1.5,-1.7,92.0,ONO,3.0,2380.0,1020.0
2017-02-11T17:00:00Z,0.0,1.5,-1.7,92.0,ONO,3.0,2430.0,1020.0
2017-02-11T17:10:00Z,0.0,1.5,-1.7,92.0,ONO,3.0,2300.0,1020.0
2017-02-11T17:20:00Z,0.0,1.3,-2.0,93.0,NO,3.0,2170.0,1020.0
2017-02-11T17:30:00Z,0.0,1.3,-2.7,93.0,NO,4.0,2030.0,1019.8
2017-02-11T17:40:00Z,0.0,1.3,-3.3,94.0,NO,5.0,1930.0,1019.9
2017-02-11T17:50:00Z,0.0,1.3,-2.7,94.0,NO,4.0,2160.0,1019.8
2017-02-11T18:00:00Z,0.0,1.2,-2.8,94.0,NO,4.0,2270.0,1019.9
2017-02-11T18:10:00Z,0.0,1.2,-2.8,94.0,NO,4.0,2120.0,1019.9
2017-02-11T18:20:00Z,0.0,1.3,-2.7,94.0,NO,4.0,2050.0,1019.9
2017-02-11T18:30:00Z,0.0,1.3,-2.7,94.0,NO,4.0,2190.0,1020.0
2017-02-11T18:40:00Z,0.0,1.3,-2.7,94.0,NO,4.0,2260.0,1020.0
2017-02-11T18:50:00Z,0.0,1.4,-1.8,95.0,ONO,3.0,2240.0,1020.0
2017-02-11T19:00:00Z,0.0,1.4,-2.6,94.0,ONO,4.0,2160.0,1020.1
2017-02-11T19:10:00Z,0.0,1.4,-1.8,94.0,ONO,3.0,2010.0,1020.2
2017-02-11T19:20:00Z,0.0,1.4,-2.6,95.0,ONO,4.0,1950.0,1020.3
2017-02-11T19:30:00Z,0.0,1.2,-2.8,95.0,ONO,4.0,1840.0,1020.2
2017-02-11T19:40:00Z,0.0,1.0,-3.1,96.0,ONO,4.0,1490.0,1020.2
2017-02-11T19:50:00Z,0.0,0.7,-3.4,97.0,NO,4.0,1280.0,1020.2
2017-02-11T20:00:00Z,0.0,0.5,-3.7,98.0,NO,4.0,910.0,1020.2
2017-02-11T20:10:00Z,0.0,0.4,-3.0,99.0,NO,3.0,789.0,1020.1
2017-02-11T20:20:00Z,0.0,0.4,-2.0,99.0,NO,2.0,710.0,1020.2
2017-02-11T20:30:00Z,0.0,0.4,-2.0,99.0,NO,2.0,664.0,1020.1
2017-02-11T20:40:00Z,0.0,0.3,-3.2,99.0,NO,3.0,664.0,1020.0
2017-02-11T20:50:00Z,0.0,0.4,-3.8,99.0,NO,4.0,740.0,1020.0
2017-02-11T21:00:00Z,0.0,0.5,-3.7,99.0,NO,4.0,966.0,1020.1
2017-02-11T21:10:00Z,0.0,0.6,-2.8,99.0,NO,3.0,1240.0,1020.2
2017-02-11T21:20:00Z,0.0,0.7,-2.7,98.0,NO,3.0,1210.0,1020.2
2017-02-11T21:30:00Z,0.0,0.7,-3.4,97.0,NO,4.0,1310.0,1020.1
2017-02-11T21:40:00Z,0.0,0.7,-3.4,97.0,ONO,4.0,1370.0,1020.1
2017-02-11T21:50:00Z,0.0,0.7,-2.7,98.0,ONO,3.0,1320.0,1020.2
2017-02-11T22:00:00Z,0.0,0.8,-3.3,97.0,ONO,4.0,1330.0,1020.2
2017-02-11T22:10:00Z,0.0,0.9,-3.2,97.0,ONO,4.0,1330.0,1020.2
2017-02-11T22:20:00Z,0.0,0.9,-3.2,97.0,ONO,4.0,1300.0,1020.1
2017-02-11T22:30:00Z,0.0,0.8,-3.3,97.0,ONO,4.0,1350.0,1020.0
2017-02-11T22:40:00Z,0.0,0.7,-2.7,98.0,ONO,3.0,1110.0,1020.3
2017-02-11T22:50:00Z,0.0,0.7,-2.7,98.0,ONO,3.0,1100.0,1020.3
2017-02-11T23:00:00Z,0.0,0.8,-2.6,97.0,ONO,3.0,1330.0,1020.3
2017-02-11T23:10:00Z,0.0,0.8,-2.6,97.0,ONO,3.0,1250.0,1020.3
2017-02-11T23:20:00Z,0.0,0.8,-2.6,97.0,ONO,3.0,1100.0,1020.3
2017-02-11T23:30:00Z,0.0,0.8,-2.6,97.0,ONO,3.0,1120.0,1020.4
2017-02-11T23:40:00Z,0.0,0.7,-2.7,98.0,ONO,3.0,1130.0,1020.3
2017-02-11T23:50:00Z,0.0,0.7,-2.7,98.0,ONO,3.0,1030.0,1020.3
2017-02-12T00:00:00Z,0.0,0.8,-2.6,98.0,ONO,3.0,1040.0,1020.4
2017-02-12T00:10:00Z,0.0,0.7,-2.7,98.0,ONO,3.0,1080.0,1020.4
2017-02-12T00:20:00Z,0.0,0.8,-2.6,98.0,O,3.0,1120.0,1020.5
2017-02-12T00:30:00Z,0.0,0.7,-2.7,98.0,O,3.0,1170.0,1020.5
2017-02-12T00:40:00Z,0.0,0.8,-2.6,98.0,ONO,3.0,1140.0,1020.5
2017-02-12T00:50:00Z,0.0,0.8,-2.6,97.0,ONO,3.0,1140.0,1020.5
2017-02-12T01:00:00Z,0.0,0.9,-2.4,97.0,ONO,3.0,1200.0,1020.6
2017-02-12T01:10:00Z,0.0,1.0,-2.3,98.0,O,3.0,1290.0,1020.6
2017-02-12T01:20:00Z,0.0,1.1,-2.2,97.0,ONO,3.0,1330.0,1020.7
2017-02-12T01:30:00Z,0.0,1.1,-2.2,97.0,ONO,3.0,1410.0,1020.7
2017-02-12T01:40:00Z,0.0,1.1,-2.2,97.0,ONO,3.0,1300.0,1020.8
2017-02-12T01:50:00Z,0.0,1.2,-2.1,97.0,ONO,3.0,1400.0,1020.7
2017-02-12T02:00:00Z,0.0,1.2,-2.1,97.0,ONO,3.0,1350.0,1020.7
2017-02-12T02:10:00Z,0.0,1.3,-2.0,97.0,ONO,3.0,1380.0,1020.9
2017-02-12T02:20:00Z,0.0,1.3,-1.0,97.0,O,2.0,1410.0,1021.0
2017-02-12T02:30:00Z,0.0,1.4,-1.8,96.0,ONO,3.0,1460.0,1021.0
2017-02-12T02:40:00Z,0.0,1.4,-1.8,96.0,ONO,3.0,1450.0,1021.0
2017-02-12T02:50:00Z,0.0,1.4,-1.8,96.0,ONO,3.0,1410.0,1021.3
2017-02-12T03:00:00Z,0.0,1.4,-0.8,97.0,ONO,2.0,1530.0,1021.2
2017-02-12T03:10:00Z,0.0,1.4,-1.8,96.0,ONO,3.0,1420.0,1021.2
2017-02-12T03:20:00Z,0.0,1.5,-1.7,97.0,ONO,3.0,1590.0,1021.3
2017-02-12T03:30:00Z,0.0,1.6,-1.6,96.0,ONO,3.0,1570.0,1021.3
2017-02-12T03:40:00Z,0.0,1.5,-1.7,96.0,ONO,3.0,1550.0,1021.4
2017-02-12T03:50:00Z,0.0,1.6,-1.6,97.0,ONO,3.0,1660.0,1021.3
2017-02-12T04:00:00Z,0.0,1.6,-0.6,97.0,O,2.0,1700.0,1021.5
2017-02-12T04:10:00Z,0.0,1.6,-0.6,96.0,ONO,2.0,1730.0,1021.5
2017-02-12T04:20:00Z,0.0,1.6,-1.6,96.0,O,3.0,1710.0,1021.6
2017-02-12T04:30:00Z,0.0,1.7,-1.5,96.0,O,3.0,1820.0,1021.7
2017-02-12T04:40:00Z,0.0,1.7,-0.5,96.0,O,2.0,1950.0,1021.8
2017-02-12T04:50:00Z,0.0,1.8,-1.4,96.0,ONO,3.0,1960.0,1021.9
2017-02-12T05:00:00Z,0.0,1.9,-1.2,96.0,ONO,3.0,1970.0,1022.0
2017-02-12T05:10:00Z,0.0,1.9,-1.2,96.0,O,3.0,2010.0,1021.9
2017-02-12T05:20:00Z,0.0,1.9,-1.2,96.0,O,3.0,2080.0,1022.1
